produto,price,entregue
Cama Box com Gavetas e Criado-Mudo,206.36,True
Monitor 120Hz,542.92,False
Pulseira,204.5,False
Bolsa,110.41,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,408.61,True
Monitor Curvo,613.06,True
Monitor Curvo,154.11,True
Sofá 2 Lugares,725.4,False
Boné,592.34,False
Creme Anti-Espinhas,843.45,True
Brinco,679.76,True
Monitor 360Hz,837.14,True
Macbook,858.44,False
Cama Box com Baú e Gavetas,149.3,True
Sofá 2 Lugares,140.81,True
Guarda-Roupa Casal,175.54,True
Monitor 165Hz,486.44,False
Mesa de Escritório,315.63,True
Guarda-Roupa Solteiro,898.63,False
Monitor 4K,231.85,True
Monitor,371.03,True
Cama Box com Baú e Criado-Mudo,529.86,True
Cama Box com Gavetas e Criado-Mudo,277.81,True
Creme Anti-Ressecamento,325.88,True
Cinto,709.48,True
Monitor 144Hz,375.31,False
Sofá 2 Lugares,692.0,False
Cinto,496.37,True
Desodorante,280.9,True
Creme Anti-Celulite,909.1,True
Cama Box King Size,421.16,True
Ultrabook,334.65,False
Computador,660.11,True
Protetor Labial,282.65,True
Desktop,403.96,False
Sofá 3 Lugares,593.74,False
Cama Box com Cabeceira e Criado-Mudo,474.63,True
Creme Anti-Acne,338.62,True
Colar,204.24,True
Relógio,735.76,False
Creme Dental,140.86,True
Creme Anti-Inflamação,802.17,False
Cama Box,493.88,False
Creme Anti-Estrias,52.17,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,542.35,True
Guarda-Roupa Casal,289.91,False
Anel,304.23,True
Calça,509.44,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,886.41,False
Camisa,674.49,False
Protetor Solar,522.01,False
Creme Anti-Rugas,492.21,False
Cama Box com Cabeceira e Criado-Mudo,808.85,False
Protetor Labial,457.83,False
Relógio,483.93,False
Chapéu,191.24,False
Hidratante,601.03,False
Creme Anti-Acne,313.85,True
Guarda-Roupa Casal,441.26,True
Cadeira de Jantar,487.23,False
Mini PC,427.52,False
Cama Box King Size,338.71,False
Sofá 3 Lugares,329.0,True
Creme Anti-Idade,658.5,True
Cama Box Baú,384.82,False
Recipiente de Bebida,438.65,True
Óculos de Sol,55.03,True
Creme Anti-Idade,173.27,True
Cama Box com Baú e Criado-Mudo,577.94,False
Cama Box Casal,268.15,True
Desktop,591.57,True
Cadeira de Praia,998.22,False
Cinto,316.64,False
Boné,188.11,True
Cama Box Baú,618.99,False
Boné,551.13,True
Monitor Curvo,805.85,False
Perfume,293.95,True
Cadeira de Jantar,156.6,True
Mesa de Escritório,765.3,False
Cadeira de Escritório,203.0,True
Monitor 360Hz,866.63,False
Fio Dental,714.27,True
Creme Anti-Olheiras,641.57,False
Cama Box Casal,102.56,False
Mini PC,836.15,False
Colar,506.27,True
Brinco,63.61,True
Monitor 120Hz,841.9,False
Monitor 240Hz,225.1,False
Anel,339.77,True
Cinto,156.01,False
Creme Anti-Espinhas,360.2,False
Calça,961.41,False
Monitor 120Hz,96.78,True
Cama Box com Baú, Gavetas e Cabeceira,431.46,False
Tenis,58.01,False
Cama Box com Baú e Criado-Mudo,375.49,False
Sofá 3 Lugares,778.21,False
Bermuda,122.22,False
Protetor Solar,611.12,False
Cama Box com Baú e Cabeceira,465.62,False
Creme Dental,567.02,True
Monitor Curvo,566.46,False
Escova de Dente,86.45,True
Carteira,70.05,True
Recipiente de Vidro,538.91,False
Bermuda,826.33,True
Monitor Ultrawide,989.35,True
Perfume,212.96,True
Netbook,739.21,False
Recipiente de Bebida,245.68,True
Guarda-Roupa Casal,225.65,False
Recipiente de Papel,860.3,True
Shampoo,965.18,False
Óculos de Sol,428.83,False
Creme Anti-Celulite,981.97,False
Creme Anti-Ressecamento,201.02,True
Cama Box com Baú e Gavetas,775.7,True
Cama Box Solteiro,437.74,True
Creme Anti-Inflamação,505.36,False
Cama Box com Baú, Gavetas e Cabeceira,282.47,True
Perfume,572.22,True
Monitor Touchscreen,529.08,False
Boné,810.34,False
Monitor Ultrawide,732.77,False
Guarda-Roupa Solteiro,258.99,True
Creme Anti-Envelhecimento,127.13,False
Desktop,865.02,False
Sofá 3 Lugares,300.9,False
Mesa de Centro,208.9,True
Recipiente de Lixo,826.09,False
Guarda-Roupa Planejado,764.44,False
Brinco,776.56,False
Guarda-Roupa Embutido,456.83,False
Tenis,629.52,False
Bermuda,134.8,False
Carteira,996.16,True
Guarda-Roupa Infantil,499.83,False
Mesa de Escritório,331.35,True
Monitor 60Hz,840.26,False
Monitor 280Hz,501.29,True
Monitor,297.03,True
Recipiente de Vidro,380.51,False
Monitor 165Hz,949.65,True
Creme Anti-Ressecamento,474.67,False
Guarda-Roupa,680.9,True
Condicionador,951.49,False
Mesa de Escritório,515.34,True
Cama Box com Gavetas,802.33,True
Escova de Dente,240.35,True
Cama Box com Baú e Criado-Mudo,201.29,False
Creme Dental,212.07,False
Perfume,502.73,False
Sofá de Canto,391.34,True
Desodorante,965.93,True
Camisa,749.39,False
Pulseira,910.24,False
Creme Dental,498.58,False
Recipiente de Vidro,135.63,False
Creme Anti-Acne,795.56,False
Creme Anti-Ressecamento,672.11,True
Recipiente de Limpeza,696.65,False
Guarda-Roupa Embutido,488.12,True
Creme Anti-Ressecamento,132.88,True
Fio Dental,576.23,True
Cinto,317.98,False
Creme Anti-Inflamação,651.77,True
Recipiente de Papel,244.64,False
Cama Box Queen Size,704.18,True
Cama Box com Gavetas e Criado-Mudo,786.83,True
Notebook,921.84,True
Guarda-Roupa Solteiro,207.74,False
Creme Anti-Estrias,353.84,True
Desodorante,575.43,True
Creme Anti-Inflamação,340.46,False
Guarda-Roupa Embutido,962.38,False
Bolsa,859.85,True
Recipiente de Plástico,984.93,True
Creme Anti-Envelhecimento,907.17,False
Creme Anti-Idade,775.39,False
Protetor Labial,732.22,False
Carteira,357.79,True
Monitor Gamer,751.65,False
Monitor 4K,133.29,True
Sabonete,981.1,False
Condicionador,55.11,True
Sofá-Cama,96.27,True
Creme Anti-Olheiras,515.09,True
Monitor 200Hz,740.75,False
Cama Box com Cabeceira e Criado-Mudo,216.31,False
All-in-One,476.01,False
Cama Box com Criado-Mudo,445.85,True
Recipiente de Vidro,745.38,False
Creme Anti-Manchas,514.05,True
Recipiente de Limpeza,561.45,False
Anel,763.91,True
Guarda-Roupa Infantil,955.16,True
Creme Anti-Idade,974.28,False
Mesa de Escritório,710.41,False
Monitor,801.76,False
Creme Anti-Olheiras,841.32,False
Creme Anti-Irritação,626.07,False
Guarda-Roupa Infantil,803.33,True
Cama Box com Baú, Cabeceira e Criado-Mudo,236.26,False
Recipiente de Papel,865.71,False
Bermuda,293.28,False
Monitor Full HD,552.13,True
Monitor Full HD,531.01,True
Recipiente de Bebida,772.5,True
Guarda-Roupa Casal,668.05,False
Cama Box Baú,244.0,False
Cama Box Queen Size,566.3,False
Perfume,974.4,True
Creme Anti-Acne,794.45,False
Cinto,190.42,False
Calça,875.65,False
Cama Box com Baú e Gavetas,982.78,False
Monitor 200Hz,889.19,True
Sofá,768.17,False
Creme Anti-Cravos,248.52,False
Creme Anti-Ressecamento,337.75,True
Óculos de Sol,155.21,True
Sofá 3 Lugares,608.43,False
Creme Anti-Irritação,854.11,False
Mesa de Jantar,234.86,True
Colar,384.94,True
Monitor 60Hz,694.41,True
Brinco,782.3,False
Recipiente de Vidro,606.4,False
Creme Anti-Irritação,622.55,False
Monitor Full HD,893.07,True
Creme Anti-Envelhecimento,90.75,True
Creme Anti-Irritação,101.21,True
Creme Anti-Idade,556.44,False
Recipiente de Papel,909.11,False
Recipiente de Vidro,316.6,False
Bermuda,835.41,True
Netbook,166.98,False
Óculos de Sol,299.39,False
Creme Anti-Estrias,738.15,False
Guarda-Roupa Planejado,92.64,True
Creme Anti-Inflamação,769.38,True
Chapéu,308.31,True
Monitor 360Hz,393.32,True
Cama Box com Baú, Gavetas e Criado-Mudo,273.4,True
Monitor 240Hz,921.34,False
Tenis,612.65,False
Relógio,403.93,False
Mochila,300.76,False
Perfume,583.35,True
Monitor Ultrawide,162.93,False
Recipiente de Lixo,575.43,False
Cadeira de Jantar,946.84,True
Creme Anti-Irritação,754.99,True
Monitor 60Hz,396.78,False
Creme Anti-Idade,271.49,False
Bolsa,766.68,True
Cama Box com Cabeceira,699.57,False
Monitor Touchscreen,267.47,False
Mochila,619.32,False
Creme Anti-Estrias,192.39,False
Calça,315.15,False
Monitor 165Hz,118.4,True
Cama Box com Baú e Criado-Mudo,172.66,True
Creme Anti-Irritação,122.28,True
Colar,675.15,False
Cama Box com Baú e Cabeceira,183.87,False
Cadeira de Jantar,89.63,False
Cama Box com Gavetas,216.01,True
Cama Box com Cabeceira e Criado-Mudo,168.18,False
Pulseira,297.68,False
Cadeira de Escritório,603.53,False
Hidratante,308.79,True
Cama Box com Baú e Gavetas,888.33,False
Cama Box com Gavetas,986.16,False
Monitor Full HD,946.66,False
Cama Box Baú,446.51,True
Cama Box com Baú e Criado-Mudo,95.08,False
Monitor 60Hz,181.6,True
Guarda-Roupa Embutido,321.52,False
Cama Box Queen Size,699.92,False
Notebook,289.83,False
Desodorante,656.98,False
Monitor 75Hz,50.38,False
Boné,128.51,True
Recipiente de Alimento,994.29,False
Creme Anti-Irritação,437.42,False
Netbook,721.75,True
Tenis,126.35,True
Guarda-Roupa Casal,823.16,False
Mesa de Centro,998.7,False
Cama Box com Baú, Cabeceira e Criado-Mudo,187.76,False
Recipiente de Lixo,910.04,False
Monitor Ultrawide,164.93,True
Boné,695.64,True
Cama Box King Size,575.19,False
Guarda-Roupa Casal,500.5,False
Cama Box com Baú e Cabeceira,513.92,True
Creme Anti-Cravos,758.26,False
Cama Box,442.55,True
Creme Anti-Ressecamento,517.38,True
Monitor 165Hz,956.49,True
Sofá 3 Lugares,346.46,True
Cadeira Gamer,253.45,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,579.42,False
Monitor Ultrawide,150.65,True
Guarda-Roupa Casal,294.91,True
Monitor 360Hz,814.17,True
Creme Anti-Manchas,537.58,True
Guarda-Roupa Embutido,321.97,False
Creme Anti-Idade,72.45,True
Creme Anti-Espinhas,889.87,True
Monitor 360Hz,126.12,True
Monitor 120Hz,770.06,False
Guarda-Roupa Planejado,873.63,True
Creme Anti-Cravos,444.59,True
Cama Box com Baú e Criado-Mudo,383.32,False
Brinco,739.89,True
Cama Box Solteiro,306.57,False
Creme Anti-Espinhas,542.19,False
Creme Anti-Ressecamento,151.7,False
Monitor Ultrawide,398.01,False
All-in-One,563.03,False
Creme Anti-Acne,304.66,False
Macbook,651.98,True
Monitor 240Hz,492.53,True
Cadeira de Escritório,325.47,True
Relógio,916.45,True
Guarda-Roupa Infantil,557.52,False
Fio Dental,839.94,True
Monitor 280Hz,824.02,True
Sofá,238.56,False
Protetor Solar,617.25,True
Cama Box Baú,834.45,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,189.97,True
Bermuda,537.17,False
Cadeira Gamer,256.83,False
Brinco,447.35,True
Recipiente de Plástico,910.91,False
Relógio,839.65,True
Creme Anti-Acne,261.05,False
Monitor 60Hz,199.34,False
Recipiente de Lixo,625.52,False
Monitor Ultrawide,559.98,False
Creme Anti-Idade,614.2,False
Desodorante,777.66,False
Mini PC,216.49,False
Sabonete,573.61,True
Creme Anti-Inflamação,112.78,False
Tenis,600.22,True
Tenis,97.08,True
Monitor 75Hz,190.15,True
Bermuda,789.95,False
Monitor Touchscreen,794.99,True
Cama Box com Gavetas e Criado-Mudo,755.67,False
Sofá 2 Lugares,785.32,False
Tenis,736.15,False
Cadeira de Praia,578.41,True
Brinco,438.32,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,847.47,False
Cama Box com Gavetas e Cabeceira,352.6,True
Cama Box com Criado-Mudo,642.01,True
Cama Box com Cabeceira,261.15,False
Creme Anti-Ressecamento,949.53,True
Monitor Full HD,485.75,True
Sofá 3 Lugares,934.01,False
Guarda-Roupa,414.98,True
Guarda-Roupa Infantil,519.84,False
Guarda-Roupa Solteiro,882.69,False
Creme Anti-Irritação,128.41,False
Creme Anti-Inflamação,151.49,False
Cama Box,995.83,False
Bolsa,849.15,False
Cadeira Dobrável,300.14,True
Monitor 240Hz,863.14,True
Relógio,878.38,False
Guarda-Roupa,863.87,False
Guarda-Roupa Solteiro,140.97,True
Recipiente de Plástico,125.07,False
Sofá 3 Lugares,909.42,False
Cama Box com Criado-Mudo,846.34,False
Cama Box Baú,450.35,False
Cadeira de Jantar,842.09,False
Sofá-Cama,257.9,False
Creme Anti-Manchas,612.67,False
Cama Box com Criado-Mudo,859.64,False
Creme Dental,659.33,True
Creme Anti-Olheiras,569.34,False
Creme Anti-Rugas,606.87,True
Recipiente de Plástico,964.72,False
Sofá-Cama,797.37,True
Creme Anti-Inflamação,994.88,False
Monitor 240Hz,257.42,False
Computador,393.43,False
Creme Anti-Idade,245.2,False
Monitor Curvo,142.5,True
Ultrabook,852.21,True
Bolsa,353.87,False
Sofá de Canto,277.84,False
Monitor,983.26,True
Cadeira Dobrável,992.34,True
Relógio,731.51,True
Monitor 240Hz,272.28,True
Mesa de Jantar,350.5,False
Sofá 4 Lugares,184.91,True
Recipiente de Bebida,671.68,True
Creme Anti-Rugas,539.53,False
Cama Box com Gavetas,395.61,False
Mini PC,238.12,False
Cama Box com Baú e Gavetas,446.28,False
Monitor Ultrawide,298.71,True
Sofá 3 Lugares,349.2,True
Creme Anti-Inflamação,776.93,False
Cadeira Dobrável,69.61,False
Guarda-Roupa Casal,564.05,False
Mini PC,514.55,False
Creme Anti-Rugas,346.47,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,505.81,False
Tenis,598.45,False
Mesa de Escritório,119.48,False
Cama Box com Cabeceira,708.83,True
Bolsa,151.37,False
Recipiente de Alimento,468.88,True
Guarda-Roupa Embutido,952.85,False
Fio Dental,437.28,True
Óculos de Sol,67.48,False
Boné,272.85,True
Cama Box,414.18,True
Mesa de Jantar,637.34,False
Perfume,787.65,True
Mesa de Centro,282.25,True
Recipiente de Higiene,674.63,True
Monitor HD,939.86,True
Macbook,335.33,False
Creme Anti-Irritação,141.47,False
Creme Anti-Ressecamento,547.16,False
Monitor Touchscreen,398.99,False
Guarda-Roupa Embutido,497.14,False
Monitor 144Hz,328.78,False
Sofá-Cama,489.02,True
Cama Box com Cabeceira,829.98,True
Calça,973.07,True
Óculos de Grau,248.95,True
Chapéu,393.36,False
Monitor 165Hz,648.93,True
Cama Box com Criado-Mudo,266.25,True
Cama Box com Cabeceira e Criado-Mudo,701.4,True
Monitor Gamer,596.33,False
Monitor Curvo,803.71,True
Sofá,394.62,False
Cama Box Baú,248.14,True
Monitor 240Hz,171.72,True
Creme Anti-Manchas,584.46,True
Creme Anti-Inflamação,864.07,True
Notebook,926.28,False
Notebook,206.32,True
Cadeira de Praia,851.39,False
Guarda-Roupa Planejado,699.7,True
Monitor HD,945.27,False
Hidratante,677.61,True
Recipiente de Vidro,261.62,True
Recipiente de Lixo,702.86,False
Computador,61.24,False
Creme Anti-Ressecamento,492.92,False
Creme Anti-Olheiras,627.87,False
Protetor Labial,760.15,False
Chapéu,594.97,True
Creme Anti-Estrias,187.92,False
Recipiente de Plástico,772.48,True
Recipiente de Plástico,891.14,True
Sofá 4 Lugares,415.71,True
Cama Box Queen Size,846.26,True
Sofá 2 Lugares,458.27,True
Bolsa,422.15,True
Monitor 165Hz,84.94,False
Mesa de Centro,572.38,False
Desodorante,882.11,False
Camisa,611.73,True
Protetor Solar,544.63,True
Monitor Gamer,129.27,True
Monitor Gamer,827.68,False
Creme Anti-Irritação,315.14,False
Mesa de Jantar,200.82,True
Brinco,707.98,True
Monitor 280Hz,986.28,True
Recipiente de Limpeza,617.25,True
Bermuda,506.9,False
Monitor,303.85,False
Creme Anti-Inflamação,672.81,False
Creme Anti-Espinhas,907.82,True
Creme Anti-Rugas,639.04,False
Mesa de Escritório,443.56,False
Ultrabook,558.0,False
Monitor 60Hz,419.57,False
Ultrabook,131.36,True
Monitor 144Hz,657.29,False
Recipiente de Lixo,279.35,False
Creme Anti-Manchas,717.86,True
Monitor 200Hz,160.27,True
Cama Box com Gavetas e Criado-Mudo,253.13,True
Anel,606.03,False
Cama Box,253.72,True
Creme Anti-Rugas,383.79,False
Desktop,124.04,True
Recipiente de Bebida,94.06,True
Recipiente de Plástico,558.77,False
Netbook,470.78,True
Guarda-Roupa Embutido,623.33,True
Mini PC,251.65,False
Cama Box com Cabeceira,490.47,True
Protetor Solar,776.48,False
Monitor 4K,339.62,False
Camisa,86.1,False
Cama Box Baú,381.39,True
Monitor Ultrawide,95.56,False
Camisa,689.84,True
Creme Anti-Estrias,651.73,True
Creme Anti-Espinhas,355.94,True
Monitor 240Hz,210.07,False
Monitor 240Hz,272.14,False
Recipiente de Higiene,749.8,True
Mochila,970.8,True
Monitor 280Hz,67.81,True
Sofá 2 Lugares,994.81,True
Mesa de Centro,388.38,True
Monitor 120Hz,296.53,True
Creme Anti-Rugas,797.23,True
Fio Dental,391.79,False
Recipiente de Vidro,632.74,True
Cadeira Gamer,619.24,True
Sofá 3 Lugares,311.2,True
Monitor 120Hz,804.58,True
Perfume,655.09,False
Camisa,251.04,False
Recipiente de Lixo,497.82,False
Cama Box com Gavetas e Criado-Mudo,531.19,False
Monitor Full HD,634.06,True
Camisa,559.13,True
Guarda-Roupa,605.19,False
Guarda-Roupa Casal,492.99,False
Recipiente de Plástico,882.71,True
All-in-One,511.12,True
Monitor Full HD,330.39,True
Creme Anti-Manchas,89.91,True
Cama Box com Gavetas e Criado-Mudo,852.56,True
Cama Box com Cabeceira e Criado-Mudo,421.5,False
Monitor 120Hz,176.77,True
Recipiente de Papel,952.27,False
Sofá 4 Lugares,541.56,False
Cama Box com Cabeceira e Criado-Mudo,664.0,True
Recipiente de Lixo,53.9,True
Sofá,224.47,True
Cama Box Baú,549.04,True
Monitor Curvo,550.33,True
Protetor Labial,455.87,False
Cinto,963.42,False
Creme Anti-Olheiras,786.69,True
Creme Anti-Envelhecimento,459.75,True
Guarda-Roupa Solteiro,798.99,False
Cama Box com Baú, Gavetas e Criado-Mudo,85.02,True
Mesa de Jantar,522.47,False
Creme Anti-Inflamação,318.93,True
Perfume,449.47,False
Monitor 240Hz,229.23,True
Monitor 280Hz,453.83,False
Mesa de Jantar,711.48,True
Cama Box Casal,866.23,False
Mesa de Jantar,712.11,False
Sofá de Canto,581.98,False
Creme Anti-Rugas,556.69,True
Monitor 144Hz,594.26,False
Recipiente de Limpeza,997.01,False
Monitor 360Hz,479.67,False
Macbook,620.48,False
Monitor 144Hz,300.7,False
Cama Box,457.77,True
Sofá 2 Lugares,860.95,False
Monitor 240Hz,53.27,True
Cama Box Solteiro,53.32,False
Guarda-Roupa Planejado,642.46,True
Creme Anti-Acne,659.22,False
Monitor 360Hz,350.69,False
Mesa de Jantar,163.37,False
Monitor 200Hz,574.24,False
Hidratante,595.71,True
Guarda-Roupa Infantil,732.42,False
Recipiente de Bebida,805.48,True
Hidratante,135.28,True
Guarda-Roupa Infantil,438.86,True
Cama Box com Criado-Mudo,85.67,True
Cama Box King Size,864.01,True
Monitor 75Hz,843.64,True
Monitor 120Hz,404.29,False
Macbook,110.74,True
Escova de Dente,359.38,True
Monitor 240Hz,984.59,True
Creme Anti-Estrias,822.6,False
Monitor 200Hz,230.09,True
Monitor 360Hz,434.18,True
Protetor Labial,276.22,False
Recipiente de Alimento,406.64,False
Recipiente de Alimento,82.38,True
Relógio,614.91,False
Monitor 360Hz,311.59,False
Monitor 280Hz,230.88,True
Creme Anti-Irritação,449.22,True
Monitor Gamer,770.39,False
Mesa de Jantar,509.79,True
Cama Box com Baú, Gavetas e Cabeceira,954.1,True
Colar,329.31,False
Sofá de Canto,966.98,True
Protetor Solar,826.12,True
Creme Anti-Espinhas,856.01,False
Netbook,933.9,False
Cama Box,875.48,True
Monitor 240Hz,320.04,True
Monitor 60Hz,626.73,True
Monitor 360Hz,583.1,False
Cama Box King Size,63.58,True
Recipiente de Limpeza,895.2,True
Chapéu,568.51,False
Protetor Labial,849.16,False
Cama Box Casal,99.82,False
Recipiente de Limpeza,115.51,True
Chapéu,371.2,False
Mochila,238.41,False
Creme Anti-Cravos,211.11,False
Escova de Dente,118.09,False
Escova de Dente,530.68,False
Monitor 360Hz,127.68,True
Cama Box King Size,646.12,False
Bermuda,645.67,True
Computador,780.6,False
Creme Anti-Espinhas,835.1,False
